region,ruta,nombre,extension,tamano_bytes,tamano_h,tipo_detectado,idioma,serie,volumen,numero,patron,autor_carpeta,autores,formato
AMERICANO,/Volumes/AMERICA/AMERICANO/Tadd Galusha/Cretaceous (Tadd Galusha)/Cretaceous (Tadd Galusha).cbz,Cretaceous (Tadd Galusha).cbz,.cbz,426015944,406.3 MB,desconocido,,Cretaceous,,,solo_nombre,Tadd Galusha,Tadd Galusha,obra_completa
AMERICANO,"/Volumes/AMERICA/AMERICANO/Tate Bromal/Behold, Behemoth (Tate Bromal & Nick Robles) [5]/Behold, Behemoth #01 (Tate Bromal & Nick Robles).cbr","Behold, Behemoth #01 (Tate Bromal & Nick Robles).cbr",.cbr,207217135,197.6 MB,desconocido,,"Behold, Behemoth #01",,,solo_nombre,Tate Bromal,Tate Bromal ; Nick Robles,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Tate Bromal/Behold, Behemoth (Tate Bromal & Nick Robles) [5]/Behold, Behemoth #02 (Tate Bromal & Nick Robles).cbr","Behold, Behemoth #02 (Tate Bromal & Nick Robles).cbr",.cbr,164836153,157.2 MB,desconocido,,"Behold, Behemoth #02",,,solo_nombre,Tate Bromal,Tate Bromal ; Nick Robles,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/Everything Dead & Dying (Tate Bromal & Jacob Phillips)/Everything Dead & Dying #01 (Tate Bromal & Jacob Phillips).cbr,Everything Dead & Dying #01 (Tate Bromal & Jacob Phillips).cbr,.cbr,30037576,28.6 MB,desconocido,,Everything Dead & Dying #01,,,solo_nombre,Tate Bromal,Tate Bromal ; Jacob Phillips,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/Everything Dead & Dying (Tate Bromal & Jacob Phillips)/Everything Dead & Dying #02 (Tate Bromal & Jacob Phillips).cbr,Everything Dead & Dying #02 (Tate Bromal & Jacob Phillips).cbr,.cbr,22212278,21.2 MB,desconocido,,Everything Dead & Dying #02,,,solo_nombre,Tate Bromal,Tate Bromal ; Jacob Phillips,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/Everything Dead & Dying (Tate Bromal & Jacob Phillips)/Everything Dead & Dying #03 (Tate Bromal & Jacob Phillips).cbr,Everything Dead & Dying #03 (Tate Bromal & Jacob Phillips).cbr,.cbr,26682380,25.4 MB,desconocido,,Everything Dead & Dying #03,,,solo_nombre,Tate Bromal,Tate Bromal ; Jacob Phillips,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/Everything Dead & Dying (Tate Bromal & Jacob Phillips)/Everything Dead & Dying #04 (Tate Bromal & Jacob Phillips).cbr,Everything Dead & Dying #04 (Tate Bromal & Jacob Phillips).cbr,.cbr,22442494,21.4 MB,desconocido,,Everything Dead & Dying #04,,,solo_nombre,Tate Bromal,Tate Bromal ; Jacob Phillips,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/Everything Dead & Dying (Tate Bromal & Jacob Phillips)/Everything Dead & Dying #05 (Tate Bromal & Jacob Phillips).cbr,Everything Dead & Dying #05 (Tate Bromal & Jacob Phillips).cbr,.cbr,25469317,24.3 MB,desconocido,,Everything Dead & Dying #05,,,solo_nombre,Tate Bromal,Tate Bromal ; Jacob Phillips,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/La extrañamente ordinaria vida de Christopher Chaos (Tate Bromal & Isaac Goodhart)/La extrañamente ordinaria vida de Christopher Chaos #01 (Tate Bromal & Isaac Goodhart).cbr,La extrañamente ordinaria vida de Christopher Chaos #01 (Tate Bromal & Isaac Goodhart).cbr,.cbr,25705055,24.5 MB,desconocido,,La extrañamente ordinaria vida de Christopher Chaos #01,,,solo_nombre,Tate Bromal,Tate Bromal ; Isaac Goodhart,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/La extrañamente ordinaria vida de Christopher Chaos (Tate Bromal & Isaac Goodhart)/La extrañamente ordinaria vida de Christopher Chaos #02 (Tate Bromal & Isaac Goodhart).cbr,La extrañamente ordinaria vida de Christopher Chaos #02 (Tate Bromal & Isaac Goodhart).cbr,.cbr,23255810,22.2 MB,desconocido,,La extrañamente ordinaria vida de Christopher Chaos #02,,,solo_nombre,Tate Bromal,Tate Bromal ; Isaac Goodhart,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/La extrañamente ordinaria vida de Christopher Chaos (Tate Bromal & Isaac Goodhart)/La extrañamente ordinaria vida de Christopher Chaos #03 (Tate Bromal & Isaac Goodhart).cbr,La extrañamente ordinaria vida de Christopher Chaos #03 (Tate Bromal & Isaac Goodhart).cbr,.cbr,24223700,23.1 MB,desconocido,,La extrañamente ordinaria vida de Christopher Chaos #03,,,solo_nombre,Tate Bromal,Tate Bromal ; Isaac Goodhart,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/La extrañamente ordinaria vida de Christopher Chaos (Tate Bromal & Isaac Goodhart)/La extrañamente ordinaria vida de Christopher Chaos #04 (Tate Bromal & Isaac Goodhart).cbr,La extrañamente ordinaria vida de Christopher Chaos #04 (Tate Bromal & Isaac Goodhart).cbr,.cbr,23262525,22.2 MB,desconocido,,La extrañamente ordinaria vida de Christopher Chaos #04,,,solo_nombre,Tate Bromal,Tate Bromal ; Isaac Goodhart,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/La extrañamente ordinaria vida de Christopher Chaos (Tate Bromal & Isaac Goodhart)/La extrañamente ordinaria vida de Christopher Chaos #05 (Tate Bromal & Isaac Goodhart).cbr,La extrañamente ordinaria vida de Christopher Chaos #05 (Tate Bromal & Isaac Goodhart).cbr,.cbr,26663758,25.4 MB,desconocido,,La extrañamente ordinaria vida de Christopher Chaos #05,,,solo_nombre,Tate Bromal,Tate Bromal ; Isaac Goodhart,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/La extrañamente ordinaria vida de Christopher Chaos (Tate Bromal & Isaac Goodhart)/La extrañamente ordinaria vida de Christopher Chaos #06 (Tate Bromal & Isaac Goodhart).cbr,La extrañamente ordinaria vida de Christopher Chaos #06 (Tate Bromal & Isaac Goodhart).cbr,.cbr,27447587,26.2 MB,desconocido,,La extrañamente ordinaria vida de Christopher Chaos #06,,,solo_nombre,Tate Bromal,Tate Bromal ; Isaac Goodhart,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/La extrañamente ordinaria vida de Christopher Chaos (Tate Bromal & Isaac Goodhart)/La extrañamente ordinaria vida de Christopher Chaos #07 (Tate Bromal & Soo Lee).cbr,La extrañamente ordinaria vida de Christopher Chaos #07 (Tate Bromal & Soo Lee).cbr,.cbr,19647166,18.7 MB,desconocido,,La extrañamente ordinaria vida de Christopher Chaos #07,,,solo_nombre,Tate Bromal,Tate Bromal ; Soo Lee,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/La extrañamente ordinaria vida de Christopher Chaos (Tate Bromal & Isaac Goodhart)/La extrañamente ordinaria vida de Christopher Chaos #08 (Tate Bromal & Soo Lee).cbr,La extrañamente ordinaria vida de Christopher Chaos #08 (Tate Bromal & Soo Lee).cbr,.cbr,20479289,19.5 MB,desconocido,,La extrañamente ordinaria vida de Christopher Chaos #08,,,solo_nombre,Tate Bromal,Tate Bromal ; Soo Lee,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/La extrañamente ordinaria vida de Christopher Chaos (Tate Bromal & Isaac Goodhart)/La extrañamente ordinaria vida de Christopher Chaos #09 (Tate Bromal & Isaac Goodhart).cbr,La extrañamente ordinaria vida de Christopher Chaos #09 (Tate Bromal & Isaac Goodhart).cbr,.cbr,18262667,17.4 MB,desconocido,,La extrañamente ordinaria vida de Christopher Chaos #09,,,solo_nombre,Tate Bromal,Tate Bromal ; Isaac Goodhart,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/La extrañamente ordinaria vida de Christopher Chaos (Tate Bromal & Isaac Goodhart)/La extrañamente ordinaria vida de Christopher Chaos #10 (Tate Bromal & Isaac Goodhart).cbr,La extrañamente ordinaria vida de Christopher Chaos #10 (Tate Bromal & Isaac Goodhart).cbr,.cbr,18852469,18.0 MB,desconocido,,La extrañamente ordinaria vida de Christopher Chaos #10,,,solo_nombre,Tate Bromal,Tate Bromal ; Isaac Goodhart,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/La extrañamente ordinaria vida de Christopher Chaos (Tate Bromal & Isaac Goodhart)/La extrañamente ordinaria vida de Christopher Chaos #11 (Tate Bromal & Isaac Goodhart).cbr,La extrañamente ordinaria vida de Christopher Chaos #11 (Tate Bromal & Isaac Goodhart).cbr,.cbr,17775312,17.0 MB,desconocido,,La extrañamente ordinaria vida de Christopher Chaos #11,,,solo_nombre,Tate Bromal,Tate Bromal ; Isaac Goodhart,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/La extrañamente ordinaria vida de Christopher Chaos (Tate Bromal & Isaac Goodhart)/La extrañamente ordinaria vida de Christopher Chaos #12 (Tate Bromal & Isaac Goodhart).cbr,La extrañamente ordinaria vida de Christopher Chaos #12 (Tate Bromal & Isaac Goodhart).cbr,.cbr,18986355,18.1 MB,desconocido,,La extrañamente ordinaria vida de Christopher Chaos #12,,,solo_nombre,Tate Bromal,Tate Bromal ; Isaac Goodhart,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/La extrañamente ordinaria vida de Christopher Chaos (Tate Bromal & Isaac Goodhart)/La extrañamente ordinaria vida de Christopher Chaos #13 (Tate Bromal & Isaac Goodhart).cbr,La extrañamente ordinaria vida de Christopher Chaos #13 (Tate Bromal & Isaac Goodhart).cbr,.cbr,18564381,17.7 MB,desconocido,,La extrañamente ordinaria vida de Christopher Chaos #13,,,solo_nombre,Tate Bromal,Tate Bromal ; Isaac Goodhart,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/La extrañamente ordinaria vida de Christopher Chaos (Tate Bromal & Isaac Goodhart)/La extrañamente ordinaria vida de Christopher Chaos #14 (Tate Bromal & Naomi Franq).cbr,La extrañamente ordinaria vida de Christopher Chaos #14 (Tate Bromal & Naomi Franq).cbr,.cbr,20962867,20.0 MB,desconocido,,La extrañamente ordinaria vida de Christopher Chaos #14,,,solo_nombre,Tate Bromal,Tate Bromal ; Naomi Franq,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/La extrañamente ordinaria vida de Christopher Chaos (Tate Bromal & Isaac Goodhart)/La extrañamente ordinaria vida de Christopher Chaos #15 (Tate Bromal & Naomi Franq).cbr,La extrañamente ordinaria vida de Christopher Chaos #15 (Tate Bromal & Naomi Franq).cbr,.cbr,18813704,17.9 MB,desconocido,,La extrañamente ordinaria vida de Christopher Chaos #15,,,solo_nombre,Tate Bromal,Tate Bromal ; Naomi Franq,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tate Bromal/La extrañamente ordinaria vida de Christopher Chaos (Tate Bromal & Isaac Goodhart)/La extrañamente ordinaria vida de Christopher Chaos Especial Halloween (Varios).cbr,La extrañamente ordinaria vida de Christopher Chaos Especial Halloween (Varios).cbr,.cbr,36870814,35.2 MB,desconocido,,La extrañamente ordinaria vida de Christopher Chaos Especial Halloween,,,solo_nombre,Tate Bromal,Varios,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Tatjana/Dead Or Alive A Cyberpunk Western (Tatjana & Giorgio Ponticelli)/Dead Or Alive A Cyberpunk Western #01 (Tatjana & Giorgio Ponticelli).cbr,Dead Or Alive A Cyberpunk Western #01 (Tatjana & Giorgio Ponticelli).cbr,.cbr,10295832,9.8 MB,desconocido,,Dead Or Alive A Cyberpunk Western #01,,,solo_nombre,Tatjana,Tatjana ; Giorgio Ponticelli,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tatjana/Dead Or Alive A Cyberpunk Western (Tatjana & Giorgio Ponticelli)/Dead Or Alive A Cyberpunk Western #02 (Tatjana & Giorgio Ponticelli).cbr,Dead Or Alive A Cyberpunk Western #02 (Tatjana & Giorgio Ponticelli).cbr,.cbr,12827585,12.2 MB,desconocido,,Dead Or Alive A Cyberpunk Western #02,,,solo_nombre,Tatjana,Tatjana ; Giorgio Ponticelli,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tatjana/Dead Or Alive A Cyberpunk Western (Tatjana & Giorgio Ponticelli)/Dead Or Alive A Cyberpunk Western #03 (Tatjana & Giorgio Ponticelli).cbr,Dead Or Alive A Cyberpunk Western #03 (Tatjana & Giorgio Ponticelli).cbr,.cbr,13589903,13.0 MB,desconocido,,Dead Or Alive A Cyberpunk Western #03,,,solo_nombre,Tatjana,Tatjana ; Giorgio Ponticelli,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tatjana/Dead Or Alive A Cyberpunk Western (Tatjana & Giorgio Ponticelli)/Dead Or Alive A Cyberpunk Western #04 (Tatjana & Giorgio Ponticelli).cbr,Dead Or Alive A Cyberpunk Western #04 (Tatjana & Giorgio Ponticelli).cbr,.cbr,12759662,12.2 MB,desconocido,,Dead Or Alive A Cyberpunk Western #04,,,solo_nombre,Tatjana,Tatjana ; Giorgio Ponticelli,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Taylor Dow/Abruption (Taylor Dow).cbr,Abruption (Taylor Dow).cbr,.cbr,18879333,18.0 MB,desconocido,,Abruption,,,solo_nombre,Taylor Dow,Taylor Dow,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Adams/El Gran Gatsby (Ted Adams & Jorge Coelho)/El Gran Gatsby #01-06 (Ted Adams & Jorge Coelho).cbz,El Gran Gatsby #01-06 (Ted Adams & Jorge Coelho).cbz,.cbz,300534187,286.6 MB,desconocido,,El Gran Gatsby #01-06,,,solo_nombre,Ted Adams,Ted Adams ; Jorge Coelho,recopilatorio_rango
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Adams/El Hombre Menguante (Ted Adams & Mark Torres)/El Hombre Menguante (Ted Adams & Mark Torres).cbz,El Hombre Menguante (Ted Adams & Mark Torres).cbz,.cbz,90430021,86.2 MB,desconocido,,El Hombre Menguante,,,solo_nombre,Ted Adams,Ted Adams ; Mark Torres,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Adams/La Isla del Doctor Moreau (Ted Adams & Gabriel Rodriguez)/La Isla del Doctor Moreau #01 (Ted Adams & Gabriel Rodriguez).cbz,La Isla del Doctor Moreau #01 (Ted Adams & Gabriel Rodriguez).cbz,.cbz,38085069,36.3 MB,desconocido,,La Isla del Doctor Moreau #01,,,solo_nombre,Ted Adams,Ted Adams ; Gabriel Rodriguez,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Adams/La Isla del Doctor Moreau (Ted Adams & Gabriel Rodriguez)/La Isla del Doctor Moreau #02 (Ted Adams & Gabriel Rodriguez).cbz,La Isla del Doctor Moreau #02 (Ted Adams & Gabriel Rodriguez).cbz,.cbz,42918273,40.9 MB,desconocido,,La Isla del Doctor Moreau #02,,,solo_nombre,Ted Adams,Ted Adams ; Gabriel Rodriguez,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted McKeever/Eddy Current (Ted McKeever)/Eddy Current #01 (Ted McKeever).cbr,Eddy Current #01 (Ted McKeever).cbr,.cbr,82640571,78.8 MB,desconocido,,Eddy Current #01,,,solo_nombre,Ted McKeever,Ted McKeever,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted McKeever/Eddy Current (Ted McKeever)/Eddy Current #02 (Ted McKeever).cbr,Eddy Current #02 (Ted McKeever).cbr,.cbr,87504998,83.5 MB,desconocido,,Eddy Current #02,,,solo_nombre,Ted McKeever,Ted McKeever,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted McKeever/Eddy Current (Ted McKeever)/Eddy Current #03 (Ted McKeever).cbr,Eddy Current #03 (Ted McKeever).cbr,.cbr,91172278,86.9 MB,desconocido,,Eddy Current #03,,,solo_nombre,Ted McKeever,Ted McKeever,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted McKeever/Industrial Gothic (Ted McKeever)/Industrial Gothic #01 (Ted McKeever).cbr,Industrial Gothic #01 (Ted McKeever).cbr,.cbr,15915561,15.2 MB,desconocido,,Industrial Gothic #01,,,solo_nombre,Ted McKeever,Ted McKeever,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted McKeever/Industrial Gothic (Ted McKeever)/Industrial Gothic #02 (Ted McKeever).cbr,Industrial Gothic #02 (Ted McKeever).cbr,.cbr,16860876,16.1 MB,desconocido,,Industrial Gothic #02,,,solo_nombre,Ted McKeever,Ted McKeever,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted McKeever/Industrial Gothic (Ted McKeever)/Industrial Gothic #03 (Ted McKeever).cbr,Industrial Gothic #03 (Ted McKeever).cbr,.cbr,13645198,13.0 MB,desconocido,,Industrial Gothic #03,,,solo_nombre,Ted McKeever,Ted McKeever,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted McKeever/Industrial Gothic (Ted McKeever)/Industrial Gothic #04 (Ted McKeever).cbr,Industrial Gothic #04 (Ted McKeever).cbr,.cbr,16243482,15.5 MB,desconocido,,Industrial Gothic #04,,,solo_nombre,Ted McKeever,Ted McKeever,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted McKeever/Industrial Gothic (Ted McKeever)/Industrial Gothic #05 (Ted McKeever).cbr,Industrial Gothic #05 (Ted McKeever).cbr,.cbr,13902361,13.3 MB,desconocido,,Industrial Gothic #05,,,solo_nombre,Ted McKeever,Ted McKeever,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Naifeh/Courtney Crumrin (Ted Naifeh)/Courtney Crumrin #01 Las Criaturas de la Noche (Ted Naifeh).cbr,Courtney Crumrin #01 Las Criaturas de la Noche (Ted Naifeh).cbr,.cbr,38734194,36.9 MB,desconocido,,Courtney Crumrin #01 Las Criaturas de la Noche,,,solo_nombre,Ted Naifeh,Ted Naifeh,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Naifeh/Courtney Crumrin (Ted Naifeh)/Courtney Crumrin #02 La Asamblea de los Místicos (Ted Naifeh).cbr,Courtney Crumrin #02 La Asamblea de los Místicos (Ted Naifeh).cbr,.cbr,38872904,37.1 MB,desconocido,,Courtney Crumrin #02 La Asamblea de los Místicos,,,solo_nombre,Ted Naifeh,Ted Naifeh,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Naifeh/Courtney Crumrin (Ted Naifeh)/Courtney Crumrin #03 En el Reino del Crepúsculo (Ted Naifeh).cbr,Courtney Crumrin #03 En el Reino del Crepúsculo (Ted Naifeh).cbr,.cbr,39480528,37.7 MB,desconocido,,Courtney Crumrin #03 En el Reino del Crepúsculo,,,solo_nombre,Ted Naifeh,Ted Naifeh,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Naifeh/Courtney Crumrin (Ted Naifeh)/Courtney Crumrin #04 Las Monstruosas Vacaciones de Courtney Crumrin (Ted Naifeh).cbr,Courtney Crumrin #04 Las Monstruosas Vacaciones de Courtney Crumrin (Ted Naifeh).cbr,.cbr,36608617,34.9 MB,desconocido,,Courtney Crumrin #04 Las Monstruosas Vacaciones de Courtney Crumrin,,,solo_nombre,Ted Naifeh,Ted Naifeh,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Naifeh/Death Jr. (Gary Whitta & Ted Naifeh)/Death Jr. #01 (Gary Whitta & Ted Naifeh).cbr,Death Jr. #01 (Gary Whitta & Ted Naifeh).cbr,.cbr,12501489,11.9 MB,desconocido,,Death Jr. #01,,,solo_nombre,Ted Naifeh,Gary Whitta ; Ted Naifeh,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Naifeh/Death Jr. (Gary Whitta & Ted Naifeh)/Death Jr. #02 (Gary Whitta & Ted Naifeh).cbr,Death Jr. #02 (Gary Whitta & Ted Naifeh).cbr,.cbr,12324956,11.8 MB,desconocido,,Death Jr. #02,,,solo_nombre,Ted Naifeh,Gary Whitta ; Ted Naifeh,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Naifeh/Death Jr. (Gary Whitta & Ted Naifeh)/Death Jr. #03 (Gary Whitta & Ted Naifeh).cbr,Death Jr. #03 (Gary Whitta & Ted Naifeh).cbr,.cbr,12265498,11.7 MB,desconocido,,Death Jr. #03,,,solo_nombre,Ted Naifeh,Gary Whitta ; Ted Naifeh,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Naifeh/Death Jr. (Gary Whitta & Ted Naifeh)/Death Jr. Halloween Special (Joe Morrisey & Guy Davis).cbr,Death Jr. Halloween Special (Joe Morrisey & Guy Davis).cbr,.cbr,4626486,4.4 MB,comic_europeo,,Death Jr. Halloween Special,,,solo_nombre,Ted Naifeh,Joe Morrisey ; Guy Davis,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Naifeh/Polly y los Piratas (Ted Naifeh)/Polly y los Piratas #01 (Ted Naifeh).cbr,Polly y los Piratas #01 (Ted Naifeh).cbr,.cbr,19665384,18.8 MB,desconocido,,Polly y los Piratas #01,,,solo_nombre,Ted Naifeh,Ted Naifeh,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Naifeh/Polly y los Piratas (Ted Naifeh)/Polly y los Piratas #02 (Ted Naifeh).cbr,Polly y los Piratas #02 (Ted Naifeh).cbr,.cbr,19915193,19.0 MB,desconocido,,Polly y los Piratas #02,,,solo_nombre,Ted Naifeh,Ted Naifeh,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Naifeh/Polly y los Piratas (Ted Naifeh)/Polly y los Piratas #03 (Ted Naifeh).cbr,Polly y los Piratas #03 (Ted Naifeh).cbr,.cbr,18121710,17.3 MB,desconocido,,Polly y los Piratas #03,,,solo_nombre,Ted Naifeh,Ted Naifeh,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Naifeh/Polly y los Piratas (Ted Naifeh)/Polly y los Piratas #04 (Ted Naifeh).cbr,Polly y los Piratas #04 (Ted Naifeh).cbr,.cbr,18876026,18.0 MB,desconocido,,Polly y los Piratas #04,,,solo_nombre,Ted Naifeh,Ted Naifeh,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Naifeh/Polly y los Piratas (Ted Naifeh)/Polly y los Piratas #05 (Ted Naifeh).cbr,Polly y los Piratas #05 (Ted Naifeh).cbr,.cbr,19336636,18.4 MB,desconocido,,Polly y los Piratas #05,,,solo_nombre,Ted Naifeh,Ted Naifeh,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ted Naifeh/Polly y los Piratas (Ted Naifeh)/Polly y los Piratas #06 (Ted Naifeh).cbr,Polly y los Piratas #06 (Ted Naifeh).cbr,.cbr,19595623,18.7 MB,desconocido,,Polly y los Piratas #06,,,solo_nombre,Ted Naifeh,Ted Naifeh,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tee Franklin/Jook Joint (Tee Franklin & Alitha E. Martinez) [5]/Jook Joint #01 (Tee Franklin & Alitha E. Martinez).cbz,Jook Joint #01 (Tee Franklin & Alitha E. Martinez).cbz,.cbz,38730565,36.9 MB,desconocido,,Jook Joint #01,,,solo_nombre,Tee Franklin,Tee Franklin ; Alitha E. Martinez,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Tee Franklin/Jook Joint (Tee Franklin & Alitha E. Martinez) [5]/Jook Joint #02 (Tee Franklin & Alitha E. Martinez).cbz,Jook Joint #02 (Tee Franklin & Alitha E. Martinez).cbz,.cbz,29462576,28.1 MB,desconocido,,Jook Joint #02,,,solo_nombre,Tee Franklin,Tee Franklin ; Alitha E. Martinez,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Terry Davis/La maquina del tiempo (Terry Davis & José Alfonso Ocampo)/La maquina del tiempo (Terry Davis & José Alfonso Ocampo).cbr,La maquina del tiempo (Terry Davis & José Alfonso Ocampo).cbr,.cbr,46565201,44.4 MB,desconocido,,La maquina del tiempo,,,solo_nombre,Terry Davis,Terry Davis ; José Alfonso Ocampo,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Terry LaBan/Battleaxes (Terry LaBan & Alex Horley)/Battleaxes #01 (Terry Laban & Alex Horley).cbr,Battleaxes #01 (Terry Laban & Alex Horley).cbr,.cbr,8545690,8.1 MB,desconocido,,Battleaxes #01,,,solo_nombre,Terry LaBan,Terry Laban ; Alex Horley,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Terry LaBan/Battleaxes (Terry LaBan & Alex Horley)/Battleaxes #02 (Terry Laban & Alex Horley).cbr,Battleaxes #02 (Terry Laban & Alex Horley).cbr,.cbr,8245662,7.9 MB,desconocido,,Battleaxes #02,,,solo_nombre,Terry LaBan,Terry Laban ; Alex Horley,numero_suelto
